country_route,flt_ym,pax_total,prev_total,flt_count,exbag_rev_total,cargow_total,cargo_rev_total,mail_rev_total,avg_loadrate,avgPaxRev
Taiwan,2019-08,22992.0,57423720936.0,172,516707648.0,135966.0,2005285095.0,132185470.0,0.7235657381050413,2497552.232776618
Taiwan,2019-09,20732.0,51359667590.0,139,524268172.0,93305.0,1699828547.0,260815002.0,0.7865541958226286,2477313.698147791
Taiwan,2019-10,21108.0,54131352240.0,139,986040709.0,104443.0,1666460842.0,344514103.0,0.8057527121746931,2564494.61057419
Taiwan,2019-11,20722.0,75532594150.0,138,1057261896.0,72132.0,1114072349.0,144499987.0,0.7659752511471767,3645043.6323713926
Taiwan,2019-12,15057.0,48954185190.0,136,605429838.0,98576.0,1488538583.0,129322648.0,0.5739548141645132,3251257.567244471
Thailand,2015-01,19121.600000000002,38882744544.0,151,3282117.872,150947.2,2333086927.2000003,1830493.6,0.8475479129250019,2033446.1835829634
Thailand,2015-02,20252.0,40397737772.8,164,35678165.624,183495.2,3010558350.4,1595300.0,0.8223258571209637,1994753.0008295479
Thailand,2015-03,21234.4,41902234088.0,179,28743995.184,196000.0,3170587884.0,1565420.8000000003,0.795431215743402,1973318.4873601324
Thailand,2015-04,22822.4,46431471376.0,175,41967610.472,128533.6,2250745480.0,1758649.6,0.8778344254838873,2034469.265984296
Thailand,2015-05,22573.600000000002,46718363024.0,173,68817204.84,138730.4,2551807672.8,2324403.2,0.8659588611645245,2069601.792536414
Thailand,2015-06,19983.2,38644052076.8,170,239258037.576,148513.6,2627931348.8,1550033.6,0.7871545998080178,1933827.01853557
Thailand,2015-07,14971.2,27814630212.8,154,5801515.848,152192.0,2680477609.6,2447100.0,0.6466008972437339,1857875.8023939296
Thailand,2015-08,16209.6,30192917148.8,166,13035415.072,195229.6,3007509506.4,1570518.4000000001,0.6542199266985471,1862656.5213700521
Thailand,2015-09,16971.2,33111316664.0,167,1704981.3280000002,179072.0,2850792448.0,2389900.8000000003,0.6777807361493559,1951029.7836334496
Thailand,2015-10,18274.4,36033669011.2,177,18760632.384,172127.2,2497328567.2000003,3271420.8000000003,0.6947989552983118,1971811.3323118677
Thailand,2015-11,19257.6,36974016320.0,176,116513954.264,186446.4,2291749323.2,1536695.2000000002,0.7246951010577448,1919970.106347624
Thailand,2015-12,18972.8,39401108696.0,168,112799669.04,171848.0,1979260828.8,2227170.4,0.7406864169955838,2076715.5452015519
Thailand,2016-01,21196.0,42262302080.0,180,121957111.328,228956.80000000002,2805470439.2,3550213.6,0.7805248977303751,1993881.0190602
Thailand,2016-02,19566.4,36815849880.0,164,153902209.792,203288.0,2576258354.4,3208702.4000000004,0.7919804375207377,1881585.2624908003
Thailand,2016-03,21814.4,40787218604.8,180,115941514.608,180804.0,2174069811.2,3793319.2,0.8127613928455782,1869738.2740208304
Thailand,2016-04,24889.600000000002,43598734800.0,190,128755761.96800001,201014.4,2602806912.8,3729172.8000000003,0.8882142290348448,1751684.8322190794
Thailand,2016-05,27634.4,51640213851.2,211,235869954.616,215532.0,2758429447.2,4191935.2,0.8864147489863354,1868693.1451813679
Thailand,2016-06,25684.0,45900374300.8,201,125747905.688,213330.40000000002,2679257543.2,1972121.6,0.8598412734530174,1787119.3856408661
Thailand,2016-07,22243.2,38176400195.2,214,190291093.488,242875.2,2665165791.2000003,0.0,0.7009217710042085,1716317.804776291
Thailand,2016-08,19335.2,33225463705.6,200,101077034.552,260273.6,3495406570.4,0.0,0.6524187068785029,1718392.5537672224
Thailand,2016-09,19672.0,35376346539.2,198,211854442.4,227450.4,3294980476.8,0.0,0.6736377178403355,1798309.604473363
Thailand,2016-10,22156.0,39978783166.4,203,410841717.6,248800.80000000002,3411612261.6,0.0,0.7414400893236419,1804422.4213034844
Thailand,2016-11,23164.8,42727301315.2,199,282858801.6,237284.0,3002163539.2,14077008.8,0.7807433214839543,1844492.5626467743
Thailand,2016-12,25678.4,51452043651.2,213,159834189.6,226760.80000000002,2881582355.2000003,13479995.2,0.8091422703067566,2003709.0960184433
Thailand,2017-01,24511.2,45309312243.2,200,238207724.8,289111.2,3596076480.8,15327372.0,0.81998516692697,1848514.6481282024
Thailand,2017-02,18752.8,34961563904.0,159,207227507.2,267276.0,3345931812.0,10578795.200000001,0.7964688061644698,1864338.3336888358
Thailand,2017-03,19856.0,36238342504.0,173,198752409.6,222791.2,2726111520.8,16425759.200000001,0.7729395781887122,1825057.539484287
Thailand,2017-04,21963.2,43842377784.0,172,164821218.4,247826.40000000002,3024326012.0,0.0,0.8656218028159761,1996174.40919356
Thailand,2017-05,23851.2,49158870696.0,176,180541468.8,270477.60000000003,3488023625.6,12267889.600000001,0.9035345229581327,2061064.8812638358
Thailand,2017-06,22104.0,43375814696.0,172,223464204.0,253460.0,3140564743.2000003,17716538.4,0.8595363046760617,1962351.370611654
Thailand,2017-07,19040.8,35649599196.8,172,204614082.4,252960.80000000002,2993150820.0,13999564.8,0.7433073744353327,1872274.2320070588
Thailand,2017-08,19578.4,35545578280.0,176,190964105.6,276208.8,3196475008.8,12989208.0,0.750222020264492,1815550.723246026
Thailand,2017-09,20569.6,40616946856.0,169,152894348.8,303991.2,3319763226.4,1072744.0,0.8259039146786176,1974610.4375388925
Thailand,2017-10,22328.0,45029701872.0,178,225336157.6,259683.2,3078587256.0,274620.8,0.8370234424196814,2016736.9165173774
Thailand,2017-11,20648.0,41602098400.0,168,180664307.2,205320.80000000002,2382956298.4,13994958.4,0.8260750386100232,2014824.6028671057
Thailand,2017-12,21968.8,49796959320.0,173,144988442.4,187201.6,2359173657.6,14662405.6,0.8565000847909209,2266712.761734824
Thailand,2018-01,23388.0,51970255328.0,175,224660564.8,234932.0,3058348941.6,39859392.0,0.9057283499960636,2222090.616042415
Thailand,2018-02,20645.600000000002,44368186000.0,163,141584316.0,236652.0,2992227059.2000003,194920.8,0.8523175357785859,2149038.3423102256
Thailand,2018-03,21054.4,42134091096.0,170,185345712.8,256627.2,3157638656.0,51816.8,0.8358273505820972,2001201.2261570026
Thailand,2018-04,22464.0,48306619040.0,163,112103440.0,232113.6,2955227492.8,166278.4,0.923748845894338,2150401.4886039887
Thailand,2018-05,24195.2,57846825288.0,170,225134474.4,246031.2,2920190171.2000003,206252.0,0.956343107716277,2390838.897301944
Thailand,2018-06,21598.4,49860742240.0,167,429725035.2,253554.40000000002,3108785985.6,190444.8,0.8711875361758765,2308538.699162901
Thailand,2018-07,19832.0,43851175560.0,174,199633766.4,286324.0,3316414052.0,2799812.0,0.7659943361606406,2211132.289229528
Thailand,2018-08,20954.4,42940936176.0,179,124478350.4,294286.4,3631908672.0,11006260.0,0.7823219018556399,2049256.2982476233
Thailand,2018-09,21710.4,46331412200.0,170,189470932.8,313392.8,3780968858.4,13456940.000000002,0.8580519395905862,2134065.3419559286
Thailand,2018-10,22956.0,49807856712.0,179,207228333.6,305212.8,3756748083.2000003,17335321.6,0.8480065157437154,2169709.736539467
Thailand,2018-11,21092.8,45640220472.0,165,244188070.4,232753.6,3001943513.6,268294635.2,0.8615285801576084,2163781.9764090115
Thailand,2018-12,23250.4,55149350464.0,178,188778805.6,238641.6,2883532780.0,53987898.400000006,0.8816671665114292,2371974.2655610223
Thailand,2019-01,22556.0,47875720448.0,176,239128707.2,290146.4,3891663712.8,169992637.6,0.8551353174072832,2122527.06366377
Thailand,2019-02,20385.600000000002,42829263576.0,157,167204610.4,472407.2,5441866220.8,104397230.4,0.7420904191245309,2100956.732987991
Thailand,2019-03,20388.8,42324569235.2,173,204689507.2,492016.8,5581709999.2,133782940.8,0.7144006996761245,2075873.4812838421
Thailand,2019-04,24780.0,53404173664.0,171,327966501.6,646258.4,6765415664.8,109069673.6,0.8448931421668593,2155132.109120258
Thailand,2019-05,27737.600000000002,62553812688.0,178,226874910.4,587671.2,6647530016.0,71629785.6,0.8922681789247625,2255199.1768574063
Thailand,2019-06,22483.2,46568253040.0,166,632543302.4,369093.60000000003,4275297602.4,18054702.4,0.8328888873090536,2071246.665955024
Thailand,2019-07,21607.2,42173962632.0,178,1037079556.8,480396.0,5743655496.0,7631284.8,0.7517599360212174,1951847.6541152948
Thailand,2019-08,20926.4,36293040425.6,185,1032484514.4,433888.0,5261657044.0,5795262.4,0.6872238652275775,1734318.39330224
Thailand,2019-09,29681.600000000002,52045944929.6,251,1230506063.2,462357.60000000003,5349182011.2,702464.8,0.7087835070941685,1753475.046143065
Thailand,2019-10,30429.600000000002,51830516225.6,259,1305452922.4,455614.4,5239221677.6,9387330.4,0.7085888407842356,1703292.7224018716
Thailand,2019-11,30774.4,59087061299.2,252,1138963697.6,346356.0,3984946984.0,0.0,0.7564220994285937,1920006.9310595817
Thailand,2019-12,21663.2,40044067240.0,213,783531821.6,454106.4,5267185202.4,60019.200000000004,0.6224932410255699,1848483.4761254108
